# iteration,run time [seconds],cost
105900,1283.22,43.791021206
106000,1284.89,43.791001465
106100,1286.55,43.790981762
106200,1288.21,43.790962096
106300,1289.63,43.790942466
106400,1290.81,43.790922874
106500,1292.41,43.790903319
106600,1293.44,43.790883800
106700,1294.46,43.790864317
106800,1295.48,43.790844872
106900,1296.52,43.790825462
107000,1297.54,43.790806089
107100,1298.56,43.790786752
107200,1299.59,43.790767451
107300,1301.07,43.790748186
107400,1302.70,43.790728957
107500,1304.33,43.790709764
107600,1305.97,43.790690607
107700,1307.60,43.790671485
107800,1309.23,43.790652398
107900,1310.86,43.790633347
108000,1312.49,43.790614331
108100,1314.12,43.790595350
108200,1315.75,43.790576405
108300,1317.38,43.790557494
108400,1319.01,43.790538618
108500,1320.65,43.790519778
108600,1322.29,43.790500971
108700,1323.93,43.790482200
108800,1325.57,43.790463463
108900,1327.21,43.790444760
109000,1328.85,43.790426091
109100,1330.49,43.790407457
109200,1332.13,43.790388857
109300,1333.76,43.790370291
109400,1335.41,43.790351759
109500,1337.04,43.790333261
109600,1338.57,43.790314796
109700,1340.21,43.790296366
109800,1341.85,43.790277968
109900,1343.49,43.790259605
110000,1345.13,43.790241274
110100,1346.76,43.790222977
110200,1348.40,43.790204713
110300,1350.06,43.790186483
110400,1351.52,43.790168285
110500,1353.00,43.790150120
110600,1354.03,43.790131988
110700,1355.05,43.790113889
110800,1356.11,43.790095822
110900,1357.13,43.790077789
111000,1358.15,43.790059787
111100,1359.18,43.790041818
111200,1360.44,43.790023881
111300,1361.82,43.790005977
111400,1362.85,43.789988105
111500,1363.87,43.789970264
111600,1365.16,43.789952456
111700,1366.18,43.789934680
111800,1367.20,43.789916935
111900,1368.55,43.789899222
112000,1369.92,43.789881541
112100,1371.41,43.789863891
112200,1372.98,43.789846273
112300,1374.61,43.789828686
112400,1376.23,43.789811130
112500,1377.84,43.789793606
112600,1379.45,43.789776113
112700,1381.06,43.789758650
112800,1382.67,43.789741219
112900,1384.04,43.789723819
113000,1385.23,43.789706449
113100,1386.25,43.789689110
113200,1387.27,43.789671802
113300,1388.67,43.789654525
113400,1390.28,43.789637277
113500,1391.90,43.789620061
113600,1393.51,43.789602874
113700,1395.11,43.789585718
113800,1396.43,43.789568592
113900,1397.44,43.789551496
114000,1398.47,43.789534430
114100,1399.49,43.789517393
114200,1400.51,43.789500387
114300,1401.53,43.789483411
114400,1402.55,43.789466464
114500,1403.57,43.789449546
114600,1404.59,43.789432659
114700,1405.62,43.789415800
114800,1406.65,43.789398971
114900,1407.67,43.789382172
115000,1408.69,43.789365401
115100,1409.71,43.789348660
115200,1410.73,43.789331948
115300,1411.84,43.789315265
115400,1413.35,43.789298610
115500,1414.38,43.789281985
115600,1415.39,43.789265388
115700,1416.43,43.789248820
115800,1417.62,43.789232281
115900,1419.25,43.789215770
116000,1420.89,43.789199287
116100,1422.51,43.789182833
116200,1424.14,43.789166408
116300,1425.75,43.789150010
116400,1427.14,43.789133641
116500,1428.16,43.789117300
116600,1429.17,43.789100987
116700,1430.19,43.789084702
116800,1431.20,43.789068444
116900,1432.42,43.789052215
117000,1434.08,43.789036013
117100,1435.74,43.789019839
117200,1437.40,43.789003693
117300,1439.06,43.788987574
117400,1440.72,43.788971482
117500,1442.38,43.788955418
117600,1444.04,43.788939381
117700,1445.70,43.788923372
117800,1447.36,43.788907389
117900,1449.04,43.788891434
118000,1450.70,43.788875506
118100,1452.36,43.788859605
118200,1453.91,43.788843731
118300,1454.93,43.788827883
118400,1455.96,43.788812062
118500,1456.98,43.788796268
118600,1458.57,43.788780501
118700,1460.24,43.788764760
118800,1461.60,43.788749046
118900,1462.62,43.788733358
119000,1463.65,43.788717697
119100,1464.69,43.788702061
119200,1466.35,43.788686452
119300,1468.01,43.788670870
119400,1469.64,43.788655313
119500,1471.28,43.788639782
119600,1472.56,43.788624278
119700,1473.58,43.788608799
119800,1474.64,43.788593346
119900,1476.30,43.788577919
120000,1477.88,43.788562517
120100,1479.53,43.788547141
120200,1480.94,43.788531791
120300,1481.97,43.788516466
120400,1482.99,43.788501167
120500,1484.01,43.788485893
120600,1485.02,43.788470645
120700,1486.39,43.788455422
120800,1488.03,43.788440224
120900,1489.66,43.788425051
121000,1491.30,43.788409903
121100,1492.92,43.788394780
121200,1494.00,43.788379682
121300,1495.03,43.788364609
121400,1496.04,43.788349561
121500,1497.06,43.788334538
121600,1498.41,43.788319539
121700,1500.07,43.788304565
121800,1501.71,43.788289616
121900,1503.31,43.788274691
122000,1504.98,43.788259790
122100,1506.65,43.788244914
122200,1508.31,43.788230063
122300,1509.98,43.788215235
122400,1511.65,43.788200432
122500,1513.32,43.788185653
122600,1514.99,43.788170898
122700,1516.66,43.788156167
122800,1518.33,43.788141460
122900,1519.94,43.788126778
123000,1520.97,43.788112119
123100,1521.99,43.788097483
123200,1523.01,43.788082872
123300,1524.03,43.788068284
123400,1525.05,43.788053720
123500,1526.07,43.788039179
123600,1527.09,43.788024662
123700,1528.11,43.788010169
123800,1529.14,43.787995699
123900,1530.64,43.787981252
124000,1532.29,43.787966829
124100,1533.93,43.787952428
124200,1535.07,43.787938051
124300,1536.10,43.787923697
124400,1537.13,43.787909367
124500,1538.15,43.787895059
124600,1539.17,43.787880774
124700,1540.51,43.787866512
124800,1541.70,43.787852273
124900,1542.72,43.787838057
125000,1543.74,43.787823863
125100,1544.75,43.787809692
125200,1545.77,43.787795544
125300,1546.81,43.787781419
125400,1547.83,43.787767316
125500,1549.28,43.787753235
125600,1550.90,43.787739177
125700,1552.52,43.787725141
125800,1554.14,43.787711128
125900,1555.75,43.787697136
126000,1557.37,43.787683167
126100,1558.99,43.787669220
126200,1560.61,43.787655296
126300,1562.22,43.787641393
126400,1563.30,43.787627512
126500,1564.33,43.787613653
126600,1565.35,43.787599817
126700,1566.39,43.787586001
126800,1567.42,43.787572208
126900,1568.82,43.787558437
127000,1570.48,43.787544687
127100,1571.52,43.787530959
127200,1572.55,43.787517252
127300,1573.57,43.787503567
127400,1574.65,43.787489903
127500,1575.67,43.787476261
127600,1576.68,43.787462641
127700,1577.70,43.787449041
127800,1578.72,43.787435463
127900,1579.74,43.787421906
128000,1580.77,43.787408370
128100,1581.79,43.787394856
128200,1582.82,43.787381362
128300,1583.84,43.787367890
128400,1584.89,43.787354438
128500,1586.14,43.787341008
128600,1587.17,43.787327598
128700,1588.19,43.787314209
128800,1589.21,43.787300841
128900,1590.23,43.787287494
129000,1591.41,43.787274167
129100,1593.03,43.787260861
129200,1594.66,43.787247576
129300,1596.31,43.787234311
129400,1597.95,43.787221067
129500,1599.60,43.787207843
129600,1601.24,43.787194639
129700,1602.86,43.787181456
129800,1604.31,43.787168293
129900,1605.34,43.787155151
130000,1606.36,43.787142028
130100,1607.38,43.787128926
130200,1608.40,43.787115844
130300,1609.61,43.787102782
130400,1611.22,43.787089741
130500,1612.82,43.787076719
130600,1614.44,43.787063717
130700,1616.04,43.787050735
130800,1617.65,43.787037772
130900,1619.10,43.787024830
131000,1620.18,43.787011907
131100,1621.20,43.786999004
131200,1622.79,43.786986121
131300,1624.43,43.786973257
131400,1625.53,43.786960413
131500,1626.55,43.786947589
131600,1627.58,43.786934784
131700,1628.60,43.786921998
131800,1629.62,43.786909232
131900,1630.65,43.786896485
132000,1631.67,43.786883758
132100,1632.70,43.786871049
132200,1633.73,43.786858360
132300,1634.76,43.786845690
132400,1635.83,43.786833040
132500,1637.13,43.786820408
132600,1638.26,43.786807796
132700,1639.37,43.786795202
132800,1640.40,43.786782627
132900,1641.71,43.786770072
133000,1642.94,43.786757535
133100,1643.96,43.786745017
133200,1645.01,43.786732518
133300,1646.39,43.786720037
133400,1648.00,43.786707576
133500,1649.60,43.786695133
133600,1651.21,43.786682708
133700,1652.83,43.786670303
133800,1654.46,43.786657915
133900,1656.10,43.786645547
134000,1657.75,43.786633196
134100,1658.81,43.786620864
134200,1659.84,43.786608551
134300,1660.90,43.786596256
134400,1661.92,43.786583979
134500,1662.93,43.786571720
134600,1663.95,43.786559480
134700,1664.98,43.786547258
134800,1666.00,43.786535054
134900,1667.02,43.786522868
135000,1668.06,43.786510700
135100,1669.07,43.786498550
135200,1670.09,43.786486418
135300,1671.11,43.786474304
135400,1672.13,43.786462208
135500,1673.14,43.786450129
135600,1674.38,43.786438069
135700,1676.03,43.786426026
135800,1677.24,43.786414001
135900,1678.26,43.786401994
136000,1679.29,43.786390004
136100,1680.31,43.786378032
136200,1681.34,43.786366078
136300,1682.36,43.786354141
136400,1683.37,43.786342222
136500,1684.57,43.786330320
136600,1685.64,43.786318435
136700,1686.65,43.786306568
136800,1687.67,43.786294719
136900,1688.70,43.786282886
137000,1689.72,43.786271071
137100,1690.75,43.786259273
137200,1691.77,43.786247492
137300,1692.79,43.786235729
137400,1693.82,43.786223982
137500,1694.83,43.786212253
137600,1695.86,43.786200541
137700,1696.91,43.786188845
137800,1698.40,43.786177167
137900,1700.01,43.786165506
138000,1701.63,43.786153861
138100,1703.25,43.786142234
138200,1704.62,43.786130623
138300,1705.64,43.786119029
138400,1706.73,43.786107452
138500,1707.86,43.786095891
138600,1708.89,43.786084347
138700,1709.95,43.786072820
138800,1710.98,43.786061310
138900,1712.00,43.786049816
139000,1713.02,43.786038338
139100,1714.04,43.786026877
139200,1715.51,43.786015433
139300,1717.13,43.786004005
139400,1718.76,43.785992593
139500,1720.40,43.785981198
139600,1722.04,43.785969819
139700,1723.67,43.785958456
139800,1724.94,43.785947109
139900,1725.98,43.785935779
140000,1727.04,43.785924465
140100,1728.07,43.785913167
140200,1729.10,43.785901886
140300,1730.12,43.785890620
140400,1731.14,43.785879370
140500,1732.16,43.785868137
140600,1733.19,43.785856919
140700,1734.22,43.785845717
140800,1735.25,43.785834532
140900,1736.27,43.785823362
141000,1737.65,43.785812208
141100,1738.68,43.785801069
141200,1739.70,43.785789947
141300,1740.72,43.785778840
141400,1741.74,43.785767749
141500,1742.78,43.785756674
141600,1743.80,43.785745614
141700,1744.82,43.785734570
141800,1746.16,43.785723541
141900,1747.77,43.785712528
142000,1748.81,43.785701531
142100,1749.83,43.785690549
142200,1750.85,43.785679582
142300,1751.87,43.785668631
142400,1752.89,43.785657696
142500,1753.91,43.785646775
142600,1754.94,43.785635870
142700,1755.97,43.785624980
142800,1756.99,43.785614106
142900,1758.55,43.785603246
143000,1760.15,43.785592402
143100,1761.76,43.785581573
143200,1762.87,43.785570759
143300,1764.51,43.785559961
143400,1766.16,43.785549177
143500,1767.80,43.785538408
143600,1769.43,43.785527655
143700,1771.05,43.785516916
143800,1772.69,43.785506192
143900,1774.33,43.785495483
144000,1775.96,43.785484789
144100,1777.59,43.785474110
144200,1779.23,43.785463446
144300,1780.86,43.785452796
144400,1782.51,43.785442161
144500,1784.15,43.785431541
144600,1785.78,43.785420936
144700,1787.41,43.785410345
144800,1789.04,43.785399769
144900,1790.67,43.785389208
145000,1792.30,43.785378661
145100,1793.93,43.785368128
145200,1795.56,43.785357610
145300,1796.72,43.785347107
145400,1797.84,43.785336618
145500,1799.26,43.785326143
145600,1800.27,43.785315683
145700,1801.29,43.785305237
145800,1802.30,43.785294806
145900,1803.32,43.785284389
146000,1804.34,43.785273986
146100,1805.35,43.785263597
146200,1806.37,43.785253223
146300,1807.39,43.785242862
146400,1808.40,43.785232516
146500,1809.42,43.785222184
146600,1810.43,43.785211866
146700,1811.46,43.785201562
146800,1812.49,43.785191273
146900,1813.52,43.785180997
147000,1814.55,43.785170735
147100,1815.57,43.785160487
147200,1816.59,43.785150253
147300,1817.61,43.785140033
147400,1818.62,43.785129827
147500,1819.64,43.785119635
147600,1820.66,43.785109456
147700,1821.67,43.785099291
147800,1822.69,43.785089140
147900,1824.23,43.785079003
148000,1825.84,43.785068879
148100,1827.47,43.785058770
148200,1829.10,43.785048673
148300,1830.74,43.785038591
148400,1832.39,43.785028522
148500,1834.04,43.785018466
148600,1835.69,43.785008424
148700,1837.33,43.784998396
148800,1838.98,43.784988381
148900,1840.62,43.784978379
149000,1842.27,43.784968391
149100,1843.73,43.784958416
149200,1845.35,43.784948455
149300,1846.96,43.784938507
149400,1848.57,43.784928573
149500,1849.89,43.784918651
149600,1850.92,43.784908743
149700,1851.94,43.784898848
149800,1852.97,43.784888966
149900,1854.04,43.784879098
150000,1855.65,43.784869243
150100,1857.31,43.784859401
150200,1858.96,43.784849571
150300,1860.61,43.784839755
150400,1862.10,43.784829952
150500,1863.73,43.784820163
150600,1865.38,43.784810386
150700,1867.00,43.784800622
150800,1868.62,43.784790871
150900,1870.25,43.784781133
151000,1871.87,43.784771407
151100,1873.49,43.784761695
151200,1875.11,43.784751996
151300,1876.73,43.784742309
151400,1878.36,43.784732635
151500,1879.53,43.784722974
151600,1881.15,43.784713326
151700,1882.77,43.784703690
151800,1884.39,43.784694067
151900,1886.01,43.784684457
152000,1887.62,43.784674859
152100,1889.22,43.784665275
152200,1890.24,43.784655702
152300,1891.32,43.784646142
152400,1892.34,43.784636595
152500,1893.35,43.784627060
152600,1894.37,43.784617538
152700,1895.60,43.784608028
152800,1897.27,43.784598531
152900,1898.68,43.784589046
153000,1899.70,43.784579574
153100,1901.03,43.784570113
153200,1902.04,43.784560666
153300,1903.56,43.784551230
153400,1905.20,43.784541807
153500,1906.80,43.784532396
153600,1907.83,43.784522998
153700,1908.84,43.784513611
153800,1910.02,43.784504237
153900,1911.65,43.784494875
154000,1913.27,43.784485525
154100,1914.45,43.784476187
154200,1915.48,43.784466862
154300,1916.50,43.784457548
154400,1917.53,43.784448247
154500,1918.55,43.784438957
154600,1919.57,43.784429680
154700,1920.60,43.784420415
154800,1921.63,43.784411161
154900,1922.65,43.784401920
155000,1923.69,43.784392690
155100,1924.73,43.784383473
155200,1925.76,43.784374267
155300,1926.80,43.784365073
155400,1927.87,43.784355891
155500,1928.89,43.784346721
155600,1929.92,43.784337562
155700,1930.95,43.784328415
155800,1931.98,43.784319280
155900,1933.00,43.784310157
156000,1934.03,43.784301046
156100,1935.05,43.784291946
156200,1936.08,43.784282857
156300,1937.11,43.784273781
156400,1938.13,43.784264716
156500,1939.16,43.784255662
156600,1940.18,43.784246620
156700,1941.79,43.784237590
156800,1943.39,43.784228571
156900,1945.00,43.784219564
157000,1946.20,43.784210568
157100,1947.23,43.784201584
157200,1948.25,43.784192611
157300,1949.28,43.784183649
157400,1950.43,43.784174699
157500,1951.67,43.784165760
157600,1953.30,43.784156833
157700,1954.92,43.784147917
157800,1956.53,43.784139012
157900,1958.14,43.784130119
158000,1959.75,43.784121236
158100,1961.36,43.784112365
158200,1962.97,43.784103505
158300,1964.60,43.784094657
158400,1965.86,43.784085819
158500,1966.88,43.784076993
158600,1968.28,43.784068178
158700,1969.40,43.784059374
158800,1970.42,43.784050581
158900,1971.61,43.784041799
159000,1973.26,43.784033028
159100,1974.91,43.784024268
159200,1976.56,43.784015519
159300,1978.20,43.784006781
159400,1979.85,43.783998054
159500,1981.42,43.783989338
159600,1983.05,43.783980633
159700,1984.27,43.783971939
159800,1985.48,43.783963256
159900,1987.13,43.783954584
160000,1988.77,43.783945922
160100,1990.41,43.783937271
160200,1992.06,43.783928631
160300,1993.71,43.783920002
160400,1995.02,43.783911384
160500,1996.37,43.783902776
160600,1998.03,43.783894179
160700,1999.68,43.783885593
160800,2001.24,43.783877018
160900,2002.26,43.783868453
161000,2003.27,43.783859898
161100,2004.30,43.783851355
161200,2005.88,43.783842822
161300,2007.52,43.783834299
161400,2009.18,43.783825787
161500,2010.83,43.783817286
161600,2012.48,43.783808795
161700,2013.57,43.783800315
161800,2014.88,43.783791845
161900,2016.53,43.783783386
162000,2018.16,43.783774937
162100,2019.51,43.783766498
162200,2020.54,43.783758070
162300,2021.56,43.783749652
162400,2022.58,43.783741245
162500,2023.60,43.783732848
162600,2024.61,43.783724461
162700,2025.63,43.783716085
162800,2026.66,43.783707719
162900,2027.69,43.783699363
163000,2028.72,43.783691018
163100,2029.74,43.783682682
163200,2030.77,43.783674357
163300,2031.78,43.783666042
163400,2032.80,43.783657737
163500,2033.82,43.783649443
163600,2034.84,43.783641158
163700,2035.86,43.783632884
163800,2036.88,43.783624620
163900,2037.90,43.783616366
164000,2038.92,43.783608122
164100,2039.94,43.783599888
164200,2040.96,43.783591664
164300,2041.97,43.783583450
164400,2043.24,43.783575246
164500,2044.89,43.783567052
164600,2046.53,43.783558868
164700,2048.18,43.783550694
164800,2049.76,43.783542529
164900,2051.42,43.783534375
165000,2052.95,43.783526231
165100,2054.28,43.783518096
165200,2055.94,43.783509971
165300,2057.89,43.783501857
165400,2059.56,43.783493752
165500,2061.22,43.783485656
165600,2062.88,43.783477571
165700,2064.54,43.783469495
165800,2066.19,43.783461429
165900,2067.84,43.783453373
166000,2069.49,43.783445326
166100,2071.16,43.783437289
166200,2072.81,43.783429262
166300,2073.85,43.783421245
166400,2075.40,43.783413237
166500,2077.02,43.783405239
166600,2078.64,43.783397250
166700,2080.26,43.783389271
166800,2081.88,43.783381301
166900,2083.28,43.783373341
167000,2084.91,43.783365391
167100,2086.55,43.783357450
167200,2088.19,43.783349519
167300,2089.82,43.783341597
167400,2091.47,43.783333684
167500,2093.11,43.783325781
167600,2094.75,43.783317887
167700,2096.39,43.783310003
167800,2098.02,43.783302128
167900,2099.66,43.783294263
168000,2101.30,43.783286407
168100,2102.94,43.783278560
168200,2104.58,43.783270723
168300,2106.22,43.783262895
168400,2107.86,43.783255076
168500,2109.51,43.783247267
168600,2111.15,43.783239466
168700,2112.78,43.783231675
168800,2114.42,43.783223894
168900,2116.07,43.783216121
169000,2117.58,43.783208358
169100,2119.06,43.783200604
169200,2120.71,43.783192859
169300,2122.36,43.783185123
169400,2123.92,43.783177396
169500,2125.57,43.783169679
169600,2126.62,43.783161970
169700,2127.65,43.783154271
169800,2128.84,43.783146580
169900,2130.48,43.783138899
170000,2132.11,43.783131227
170100,2133.28,43.783123564
170200,2134.30,43.783115909
170300,2135.33,43.783108264
170400,2136.35,43.783100628
170500,2137.37,43.783093001
170600,2138.39,43.783085382
170700,2139.42,43.783077773
170800,2140.74,43.783070172
170900,2141.76,43.783062581
171000,2143.12,43.783054998
171100,2144.21,43.783047424
171200,2145.22,43.783039859
171300,2146.23,43.783032303
171400,2147.27,43.783024756
171500,2148.90,43.783017217
171600,2150.54,43.783009687
171700,2152.19,43.783002166
171800,2153.83,43.782994654
171900,2155.00,43.782987150
172000,2156.02,43.782979656
172100,2157.03,43.782972170
172200,2158.05,43.782964692
172300,2159.06,43.782957223
172400,2160.58,43.782949763
172500,2162.24,43.782942312
172600,2163.91,43.782934869
172700,2165.57,43.782927435
172800,2167.24,43.782920010
172900,2168.90,43.782912593
173000,2170.16,43.782905184
173100,2171.18,43.782897784
173200,2172.19,43.782890393
173300,2173.21,43.782883010
173400,2174.22,43.782875636
173500,2175.24,43.782868270
173600,2176.25,43.782860913
173700,2177.27,43.782853564
173800,2178.28,43.782846224
173900,2179.29,43.782838892
174000,2180.31,43.782831569
174100,2181.77,43.782824254
174200,2183.43,43.782816947
174300,2185.08,43.782809649
174400,2186.73,43.782802359
174500,2188.39,43.782795077
174600,2190.04,43.782787804
174700,2191.69,43.782780539
174800,2193.14,43.782773283
174900,2194.15,43.782766035
175000,2195.17,43.782758795
175100,2196.19,43.782751563
175200,2197.33,43.782744339
175300,2198.35,43.782737124
175400,2199.36,43.782729917
175500,2200.38,43.782722719
175600,2201.39,43.782715528
175700,2202.41,43.782708346
175800,2203.93,43.782701171
175900,2205.59,43.782694005
176000,2207.26,43.782686847
176100,2208.92,43.782679698
176200,2210.49,43.782672556
176300,2211.62,43.782665422
176400,2213.14,43.782658297
176500,2214.16,43.782651180
176600,2215.18,43.782644070
176700,2216.20,43.782636969
176800,2217.66,43.782629876
176900,2219.31,43.782622790
177000,2220.97,43.782615713
177100,2222.54,43.782608644
177200,2224.19,43.782601583
177300,2225.86,43.782594529
177400,2227.03,43.782587484
177500,2228.09,43.782580447
177600,2229.10,43.782573417
177700,2230.11,43.782566396
177800,2231.12,43.782559382
177900,2232.14,43.782552376
178000,2233.15,43.782545378
178100,2234.78,43.782538388
178200,2236.21,43.782531406
178300,2237.32,43.782524432
178400,2238.99,43.782517465
178500,2240.66,43.782510506
178600,2242.33,43.782503555
178700,2244.00,43.782496612
178800,2245.67,43.782489677
178900,2247.34,43.782482749
179000,2249.02,43.782475829
179100,2250.69,43.782468917
179200,2252.36,43.782462012
179300,2253.42,43.782455116
179400,2254.49,43.782448227
179500,2256.15,43.782441345
179600,2257.43,43.782434471
179700,2258.44,43.782427605
179800,2259.46,43.782420747
179900,2260.47,43.782413896
180000,2261.49,43.782407053
180100,2262.51,43.782400217
180200,2263.52,43.782393389
180300,2264.54,43.782386569
180400,2265.56,43.782379756
180500,2266.57,43.782372950
180600,2267.59,43.782366153
180700,2268.62,43.782359362
180800,2269.63,43.782352580
180900,2270.64,43.782345804
181000,2271.66,43.782339036
181100,2272.67,43.782332276
181200,2273.69,43.782325523
181300,2274.97,43.782318778
181400,2275.99,43.782312040
181500,2277.01,43.782305309
181600,2278.03,43.782298586
181700,2279.04,43.782291870
181800,2280.62,43.782285162
181900,2282.28,43.782278461
182000,2283.95,43.782271768
182100,2285.61,43.782265081
182200,2287.27,43.782258402
182300,2288.94,43.782251731
182400,2290.61,43.782245066
182500,2292.28,43.782238410
182600,2293.96,43.782231760
182700,2295.63,43.782225117
182800,2297.30,43.782218482
182900,2298.97,43.782211854
183000,2300.64,43.782205234
183100,2302.30,43.782198620
183200,2303.96,43.782192014
183300,2305.62,43.782185415
183400,2307.29,43.782178823
183500,2308.95,43.782172239
183600,2310.61,43.782165661
183700,2312.27,43.782159091
183800,2313.37,43.782152528
183900,2314.39,43.782145972
184000,2315.41,43.782139423
184100,2316.69,43.782132881
184200,2318.21,43.782126347
184300,2319.23,43.782119819
184400,2320.24,43.782113299
184500,2321.26,43.782106785
184600,2322.29,43.782100279
184700,2323.30,43.782093780
184800,2324.32,43.782087288
184900,2325.34,43.782080802
185000,2326.37,43.782074324
185100,2328.02,43.782067853
185200,2329.67,43.782061389
185300,2331.33,43.782054931
185400,2332.85,43.782048481
185500,2333.87,43.782042038
185600,2334.90,43.782035601
185700,2335.92,43.782029172
185800,2336.94,43.782022749
185900,2337.96,43.782016334
186000,2339.01,43.782009925
186100,2340.04,43.782003523
186200,2341.06,43.781997128
186300,2342.08,43.781990740
186400,2343.26,43.781984359
186500,2344.90,43.781977984
186600,2346.21,43.781971617
186700,2347.23,43.781965256
186800,2348.26,43.781958902
186900,2349.28,43.781952555
187000,2350.30,43.781946215
187100,2351.32,43.781939881
187200,2352.34,43.781933554
187300,2353.73,43.781927234
187400,2355.39,43.781920921
187500,2356.44,43.781914614
187600,2357.46,43.781908314
187700,2358.48,43.781902021
187800,2359.50,43.781895735
187900,2361.13,43.781889455
188000,2362.79,43.781883182
188100,2364.33,43.781876916
188200,2365.77,43.781870656
188300,2367.41,43.781864403
188400,2369.05,43.781858156
188500,2370.69,43.781851916
188600,2371.98,43.781845683
188700,2373.64,43.781839457
188800,2375.31,43.781833237
188900,2376.97,43.781827023
189000,2378.63,43.781820816
189100,2380.29,43.781814616
189200,2381.96,43.781808422
189300,2383.62,43.781802235
189400,2385.28,43.781796055
189500,2386.94,43.781789880
189600,2388.62,43.781783713
189700,2390.28,43.781777552
189800,2391.94,43.781771397
189900,2393.60,43.781765249
190000,2394.77,43.781759107
190100,2395.79,43.781752972
190200,2397.18,43.781746843
190300,2398.86,43.781740721
190400,2400.14,43.781734605
190500,2401.16,43.781728496
190600,2402.18,43.781722393
190700,2403.20,43.781716296
190800,2404.22,43.781710206
190900,2405.26,43.781704122
191000,2406.48,43.781698044
191100,2407.53,43.781691973
191200,2409.00,43.781685908
191300,2410.66,43.781679850
191400,2412.31,43.781673798
191500,2413.97,43.781667752
191600,2415.06,43.781661712
191700,2416.15,43.781655679
191800,2417.18,43.781649652
191900,2418.42,43.781643632
192000,2420.01,43.781637617
192100,2421.15,43.781631609
192200,2422.18,43.781625607
192300,2423.23,43.781619612
192400,2424.25,43.781613623
192500,2425.33,43.781607639
192600,2426.95,43.781601662
192700,2428.56,43.781595692
192800,2430.19,43.781589727
192900,2431.80,43.781583769
193000,2433.42,43.781577817
193100,2435.04,43.781571871
193200,2436.66,43.781565931
193300,2438.28,43.781559997
193400,2439.54,43.781554070
193500,2440.56,43.781548148
193600,2441.58,43.781542233
193700,2442.60,43.781536324
193800,2443.62,43.781530420
193900,2444.64,43.781524523
194000,2445.67,43.781518632
194100,2446.69,43.781512748
194200,2447.72,43.781506869
194300,2448.74,43.781500996
194400,2449.85,43.781495129
194500,2451.48,43.781489269
194600,2453.14,43.781483414
194700,2454.80,43.781477565
194800,2456.46,43.781471723
194900,2458.13,43.781465886
195000,2459.79,43.781460055
195100,2461.46,43.781454231
195200,2463.13,43.781448412
195300,2464.79,43.781442599
195400,2466.18,43.781436792
195500,2467.59,43.781430991
195600,2468.65,43.781425196
195700,2469.67,43.781419407
195800,2470.68,43.781413624
195900,2471.70,43.781407847
196000,2472.75,43.781402076
196100,2473.84,43.781396310
196200,2475.34,43.781390551
196300,2476.43,43.781384797
196400,2477.54,43.781379049
196500,2478.81,43.781373307
196600,2480.11,43.781367571
196700,2481.14,43.781361841
196800,2482.30,43.781356116
196900,2483.69,43.781350398
197000,2484.79,43.781344685
197100,2485.85,43.781338978
197200,2486.90,43.781333277
197300,2487.95,43.781327581
197400,2488.97,43.781321891
197500,2490.34,43.781316207
197600,2491.76,43.781310529
197700,2492.78,43.781304857
197800,2493.79,43.781299190
197900,2495.18,43.781293529
198000,2496.83,43.781287874
198100,2498.49,43.781282224
198200,2500.14,43.781276580
198300,2501.79,43.781270942
198400,2503.44,43.781265310
198500,2505.10,43.781259683
198600,2506.75,43.781254062
198700,2508.40,43.781248446
198800,2510.05,43.781242836
198900,2511.70,43.781237232
199000,2513.34,43.781231634
199100,2514.52,43.781226041
199200,2516.19,43.781220453
199300,2517.86,43.781214872
199400,2519.54,43.781209296
199500,2521.21,43.781203725
199600,2522.34,43.781198160
199700,2523.35,43.781192601
199800,2524.37,43.781187047
199900,2525.38,43.781181499
200000,2526.86,43.781175956
200100,2528.46,43.781170419
200200,2529.48,43.781164887
200300,2530.50,43.781159361
200400,2531.52,43.781153840
200500,2532.54,43.781148325
200600,2533.56,43.781142816
200700,2534.59,43.781137312
200800,2535.61,43.781131813
200900,2536.63,43.781126320
201000,2537.65,43.781120832
201100,2538.67,43.781115350
201200,2539.69,43.781109873
201300,2540.71,43.781104402
201400,2541.74,43.781098936
201500,2542.76,43.781093475
201600,2543.78,43.781088020
201700,2544.80,43.781082571
201800,2545.83,43.781077126
201900,2546.85,43.781071688
202000,2547.92,43.781066254
202100,2549.53,43.781060826
202200,2551.14,43.781055403
202300,2552.79,43.781049986
202400,2554.44,43.781044574
202500,2556.09,43.781039167
202600,2557.71,43.781033766
202700,2559.32,43.781028370
202800,2560.93,43.781022979
202900,2562.49,43.781017594
203000,2563.50,43.781012214
203100,2564.52,43.781006839
203200,2565.53,43.781001470
203300,2566.55,43.780996105
203400,2567.56,43.780990746
203500,2568.91,43.780985393
203600,2570.33,43.780980044
203700,2571.71,43.780974701
203800,2573.27,43.780969363
203900,2574.75,43.780964031
204000,2576.32,43.780958703
204100,2577.67,43.780953381
204200,2578.68,43.780948064
204300,2580.12,43.780942752
204400,2581.76,43.780937446
204500,2583.41,43.780932144
204600,2585.05,43.780926848
204700,2586.70,43.780921557
204800,2588.34,43.780916271
204900,2589.99,43.780910990
205000,2591.64,43.780905715
205100,2593.28,43.780900444
205200,2594.93,43.780895179
205300,2596.58,43.780889919
205400,2598.22,43.780884664
205500,2599.87,43.780879414
205600,2601.51,43.780874169
