# iteration,run time [seconds],cost
107600,379.26,19.734566524
107700,379.62,19.734565379
107800,379.97,19.734564236
107900,380.33,19.734563095
108000,380.68,19.734561957
108100,381.04,19.734560820
108200,381.39,19.734559686
108300,381.75,19.734558553
108400,382.10,19.734557423
108500,382.46,19.734556295
108600,382.81,19.734555169
108700,383.16,19.734554045
108800,383.52,19.734552923
108900,383.87,19.734551803
109000,384.22,19.734550685
109100,384.57,19.734549569
109200,384.92,19.734548455
109300,385.27,19.734547344
109400,385.62,19.734546234
109500,385.97,19.734545126
109600,386.32,19.734544021
109700,386.67,19.734542917
109800,387.02,19.734541815
109900,387.37,19.734540716
110000,387.73,19.734539618
110100,388.08,19.734538523
110200,388.43,19.734537429
110300,388.79,19.734536337
110400,389.14,19.734535248
110500,389.49,19.734534160
110600,389.84,19.734533074
110700,390.19,19.734531990
110800,390.55,19.734530909
110900,390.90,19.734529829
111000,391.25,19.734528751
111100,391.60,19.734527675
111200,391.95,19.734526601
111300,392.31,19.734525529
111400,392.65,19.734524459
111500,393.01,19.734523390
111600,393.36,19.734522324
111700,393.71,19.734521259
111800,394.06,19.734520197
111900,394.41,19.734519136
112000,394.76,19.734518078
112100,395.11,19.734517021
112200,395.47,19.734515966
112300,395.82,19.734514913
112400,396.17,19.734513861
112500,396.52,19.734512812
112600,396.87,19.734511765
112700,397.22,19.734510719
112800,397.57,19.734509675
112900,397.92,19.734508633
113000,398.28,19.734507593
113100,398.63,19.734506555
113200,398.98,19.734505519
113300,399.34,19.734504484
113400,399.69,19.734503451
113500,400.04,19.734502420
113600,400.39,19.734501391
113700,400.74,19.734500364
113800,401.09,19.734499338
113900,401.45,19.734498315
114000,401.80,19.734497293
114100,402.15,19.734496273
114200,402.50,19.734495254
114300,402.85,19.734494238
114400,403.20,19.734493223
114500,403.55,19.734492210
114600,403.90,19.734491199
114700,404.25,19.734490189
114800,404.61,19.734489182
114900,404.96,19.734488176
115000,405.31,19.734487171
115100,405.67,19.734486169
115200,406.02,19.734485168
