# iteration,run time [seconds],cost
106200,1232.11,32.885586682
106300,1233.12,32.885567507
106400,1234.12,32.885548368
106500,1235.56,32.885529266
106600,1237.16,32.885510199
106700,1238.17,32.885491167
106800,1239.20,32.885472172
106900,1240.49,32.885453212
107000,1241.51,32.885434287
107100,1242.97,32.885415398
107200,1244.47,32.885396544
107300,1245.52,32.885377725
107400,1247.08,32.885358941
107500,1248.73,32.885340192
107600,1250.40,32.885321478
107700,1252.05,32.885302799
107800,1253.71,32.885284154
107900,1255.36,32.885265544
108000,1257.02,32.885246968
108100,1258.67,32.885228427
108200,1260.33,32.885209920
108300,1261.99,32.885191447
108400,1263.64,32.885173009
108500,1265.30,32.885154604
108600,1266.96,32.885136233
108700,1268.61,32.885117896
108800,1270.27,32.885099593
108900,1271.92,32.885081323
109000,1273.58,32.885063087
109100,1275.23,32.885044884
109200,1276.87,32.885026714
109300,1278.49,32.885008578
109400,1280.11,32.884990475
109500,1281.42,32.884972405
109600,1282.42,32.884954368
109700,1283.59,32.884936364
109800,1285.22,32.884918393
109900,1286.85,32.884900454
110000,1288.48,32.884882548
110100,1290.10,32.884864675
110200,1291.73,32.884846834
110300,1293.36,32.884829025
110400,1294.58,32.884811249
110500,1295.88,32.884793504
110600,1297.52,32.884775792
110700,1299.16,32.884758112
110800,1300.81,32.884740464
110900,1302.45,32.884722847
111000,1304.09,32.884705263
111100,1305.74,32.884687710
111200,1307.38,32.884670188
111300,1309.02,32.884652698
111400,1310.67,32.884635240
111500,1312.05,32.884617812
111600,1313.05,32.884600416
111700,1314.08,32.884583052
111800,1315.75,32.884565718
111900,1317.42,32.884548415
112000,1319.09,32.884531143
112100,1320.76,32.884513902
112200,1322.43,32.884496691
112300,1324.07,32.884479512
112400,1325.71,32.884462363
112500,1327.38,32.884445244
112600,1329.05,32.884428156
112700,1330.71,32.884411098
112800,1332.38,32.884394070
112900,1334.05,32.884377072
113000,1335.72,32.884360105
113100,1337.39,32.884343168
113200,1339.05,32.884326260
113300,1340.72,32.884309382
113400,1341.94,32.884292534
113500,1342.95,32.884275716
113600,1343.95,32.884258928
113700,1344.96,32.884242168
113800,1345.97,32.884225439
113900,1346.98,32.884208739
114000,1347.98,32.884192068
114100,1348.99,32.884175426
114200,1350.00,32.884158813
114300,1351.01,32.884142230
114400,1352.02,32.884125675
114500,1353.03,32.884109150
114600,1354.03,32.884092653
114700,1355.05,32.884076185
114800,1356.08,32.884059745
114900,1357.35,32.884043335
115000,1358.91,32.884026953
115100,1360.26,32.884010599
115200,1361.26,32.883994274
115300,1362.27,32.883977977
115400,1363.27,32.883961708
115500,1364.28,32.883945467
115600,1365.58,32.883929255
115700,1367.24,32.883913070
115800,1368.90,32.883896914
115900,1370.57,32.883880785
116000,1372.23,32.883864684
116100,1373.89,32.883848611
116200,1375.25,32.883832566
116300,1376.26,32.883816548
116400,1377.29,32.883800558
116500,1378.96,32.883784595
116600,1380.63,32.883768659
116700,1382.10,32.883752751
116800,1383.76,32.883736870
116900,1385.42,32.883721017
117000,1387.08,32.883705190
117100,1388.75,32.883689390
117200,1390.41,32.883673618
117300,1392.09,32.883657872
117400,1393.76,32.883642153
117500,1395.42,32.883626461
117600,1397.09,32.883610795
117700,1398.76,32.883595156
117800,1400.43,32.883579544
117900,1402.10,32.883563958
118000,1403.77,32.883548399
118100,1405.43,32.883532866
118200,1407.07,32.883517359
118300,1408.69,32.883501878
118400,1410.31,32.883486424
118500,1411.97,32.883470996
118600,1413.62,32.883455593
118700,1415.28,32.883440217
118800,1416.94,32.883424866
118900,1418.04,32.883409542
119000,1419.04,32.883394243
119100,1420.05,32.883378970
119200,1421.06,32.883363722
119300,1422.07,32.883348500
119400,1423.08,32.883333303
119500,1424.09,32.883318132
119600,1425.10,32.883302986
119700,1426.12,32.883287866
119800,1427.13,32.883272771
119900,1428.14,32.883257701
120000,1429.15,32.883242656
120100,1430.16,32.883227636
120200,1431.17,32.883212641
120300,1432.18,32.883197671
120400,1433.19,32.883182726
120500,1434.20,32.883167806
120600,1435.21,32.883152911
120700,1436.22,32.883138040
120800,1437.23,32.883123193
120900,1438.24,32.883108372
121000,1439.26,32.883093575
121100,1440.27,32.883078802
121200,1441.28,32.883064054
121300,1442.29,32.883049330
121400,1443.30,32.883034630
121500,1444.31,32.883019954
121600,1445.32,32.883005303
121700,1446.33,32.882990676
121800,1447.34,32.882976072
121900,1448.35,32.882961493
122000,1449.36,32.882946937
122100,1450.37,32.882932406
122200,1451.38,32.882917898
122300,1452.39,32.882903414
122400,1453.40,32.882888953
122500,1454.60,32.882874517
122600,1456.23,32.882860103
122700,1457.44,32.882845713
122800,1459.08,32.882831347
122900,1460.72,32.882817004
123000,1462.37,32.882802684
123100,1464.01,32.882788388
123200,1465.65,32.882774115
123300,1467.29,32.882759865
123400,1468.92,32.882745638
123500,1469.93,32.882731434
123600,1470.93,32.882717253
123700,1471.95,32.882703095
123800,1472.95,32.882688960
123900,1474.26,32.882674848
124000,1475.92,32.882660758
124100,1477.59,32.882646691
124200,1479.25,32.882632647
124300,1480.91,32.882618625
124400,1482.58,32.882604626
124500,1484.24,32.882590650
124600,1485.90,32.882576696
124700,1487.55,32.882562764
124800,1489.21,32.882548855
124900,1490.86,32.882534967
125000,1492.51,32.882521103
125100,1494.13,32.882507260
125200,1495.14,32.882493439
125300,1496.43,32.882479641
125400,1498.08,32.882465864
125500,1499.72,32.882452109
125600,1501.37,32.882438377
125700,1503.02,32.882424666
125800,1504.67,32.882410977
125900,1506.32,32.882397309
126000,1507.97,32.882383664
126100,1509.29,32.882370040
126200,1510.31,32.882356437
126300,1511.32,32.882342856
126400,1512.33,32.882329297
126500,1513.34,32.882315759
126600,1514.36,32.882302243
126700,1515.37,32.882288747
126800,1516.38,32.882275274
126900,1517.39,32.882261821
127000,1518.41,32.882248389
127100,1519.42,32.882234979
127200,1520.54,32.882221590
127300,1522.19,32.882208221
127400,1523.84,32.882194874
127500,1525.41,32.882181548
127600,1526.43,32.882168242
127700,1527.44,32.882154958
127800,1528.75,32.882141694
127900,1530.41,32.882128451
128000,1532.05,32.882115229
128100,1533.25,32.882102027
128200,1534.26,32.882088846
128300,1535.27,32.882075685
128400,1536.29,32.882062545
128500,1537.30,32.882049425
128600,1538.32,32.882036326
128700,1539.34,32.882023247
128800,1540.35,32.882010189
128900,1541.37,32.881997150
129000,1542.38,32.881984132
129100,1543.40,32.881971134
129200,1544.41,32.881958157
129300,1545.42,32.881945199
129400,1546.78,32.881932261
129500,1548.34,32.881919343
129600,1549.38,32.881906446
129700,1550.79,32.881893568
129800,1552.44,32.881880710
129900,1554.10,32.881867871
130000,1555.75,32.881855053
130100,1557.38,32.881842254
130200,1559.02,32.881829475
130300,1560.55,32.881816715
130400,1561.57,32.881803975
130500,1563.02,32.881791255
130600,1564.03,32.881778554
130700,1565.04,32.881765872
130800,1566.52,32.881753210
130900,1568.15,32.881740568
131000,1569.80,32.881727944
131100,1571.44,32.881715340
131200,1573.08,32.881702755
131300,1574.72,32.881690189
131400,1576.36,32.881677642
131500,1578.00,32.881665115
131600,1579.65,32.881652606
131700,1581.30,32.881640116
131800,1582.92,32.881627646
131900,1583.93,32.881615194
132000,1585.19,32.881602761
132100,1586.65,32.881590347
132200,1588.09,32.881577952
132300,1589.59,32.881565575
132400,1591.19,32.881553217
132500,1592.20,32.881540878
132600,1593.20,32.881528558
132700,1594.21,32.881516256
132800,1595.22,32.881503972
132900,1596.22,32.881491707
133000,1597.22,32.881479461
133100,1598.23,32.881467233
133200,1599.23,32.881455023
133300,1600.24,32.881442831
133400,1601.24,32.881430658
133500,1602.25,32.881418503
133600,1603.26,32.881406366
133700,1604.30,32.881394248
133800,1605.31,32.881382147
133900,1606.31,32.881370065
134000,1607.32,32.881358001
134100,1608.74,32.881345954
134200,1610.39,32.881333926
134300,1612.03,32.881321915
134400,1613.10,32.881309923
134500,1614.11,32.881297948
134600,1615.18,32.881285991
134700,1616.24,32.881274051
134800,1617.90,32.881262130
134900,1619.55,32.881250226
135000,1620.87,32.881238340
135100,1622.26,32.881226471
135200,1623.89,32.881214620
135300,1625.53,32.881202786
135400,1627.17,32.881190970
135500,1628.80,32.881179172
135600,1630.44,32.881167390
135700,1631.96,32.881155627
135800,1632.97,32.881143880
135900,1633.98,32.881132151
136000,1634.98,32.881120439
136100,1636.22,32.881108744
136200,1637.23,32.881097066
136300,1638.24,32.881085406
136400,1639.27,32.881073762
136500,1640.27,32.881062136
136600,1641.87,32.881050527
136700,1643.52,32.881038934
136800,1644.79,32.881027359
136900,1645.79,32.881015800
137000,1646.80,32.881004259
137100,1647.80,32.880992734
137200,1648.87,32.880981226
137300,1649.87,32.880969735
137400,1650.88,32.880958260
137500,1651.89,32.880946803
137600,1652.89,32.880935361
137700,1653.90,32.880923937
137800,1655.43,32.880912529
137900,1657.07,32.880901138
138000,1658.71,32.880889763
138100,1660.36,32.880878404
138200,1661.55,32.880867062
138300,1662.72,32.880855737
138400,1663.74,32.880844427
138500,1664.74,32.880833135
138600,1665.75,32.880821858
138700,1666.76,32.880810598
138800,1667.77,32.880799354
138900,1669.25,32.880788126
139000,1670.90,32.880776914
139100,1672.54,32.880765718
139200,1673.69,32.880754539
139300,1674.86,32.880743375
139400,1676.09,32.880732228
139500,1677.73,32.880721096
139600,1679.00,32.880709981
139700,1680.01,32.880698881
139800,1681.02,32.880687797
139900,1682.03,32.880676729
140000,1683.04,32.880665677
140100,1684.38,32.880654641
140200,1686.03,32.880643620
140300,1687.14,32.880632616
140400,1688.15,32.880621626
140500,1689.33,32.880610653
140600,1691.00,32.880599695
140700,1692.65,32.880588752
140800,1694.29,32.880577826
140900,1695.49,32.880566914
141000,1696.77,32.880556018
141100,1698.41,32.880545138
141200,1700.05,32.880534273
141300,1701.70,32.880523424
141400,1703.30,32.880512589
141500,1704.57,32.880501770
141600,1706.20,32.880490967
141700,1707.82,32.880480178
141800,1709.45,32.880469405
141900,1711.07,32.880458647
142000,1712.70,32.880447904
142100,1714.32,32.880437176
142200,1715.95,32.880426464
142300,1717.57,32.880415766
142400,1719.24,32.880405084
142500,1720.90,32.880394416
142600,1722.57,32.880383763
142700,1723.72,32.880373126
142800,1724.73,32.880362503
142900,1726.10,32.880351895
143000,1727.74,32.880341302
143100,1729.37,32.880330724
143200,1731.01,32.880320160
143300,1732.64,32.880309611
143400,1734.28,32.880299077
143500,1735.82,32.880288558
143600,1737.45,32.880278053
143700,1739.09,32.880267563
143800,1740.43,32.880257088
143900,1741.45,32.880246627
144000,1742.45,32.880236180
144100,1743.47,32.880225748
144200,1744.62,32.880215331
144300,1745.64,32.880204928
144400,1746.66,32.880194539
144500,1748.01,32.880184165
144600,1749.42,32.880173805
144700,1750.44,32.880163460
144800,1751.45,32.880153128
144900,1752.46,32.880142811
145000,1753.48,32.880132509
145100,1754.50,32.880122220
145200,1755.51,32.880111946
145300,1756.51,32.880101685
145400,1758.05,32.880091439
145500,1759.69,32.880081207
145600,1761.33,32.880070989
145700,1762.96,32.880060785
145800,1764.60,32.880050595
145900,1766.21,32.880040419
146000,1767.82,32.880030257
146100,1769.44,32.880020109
146200,1771.05,32.880009974
146300,1772.67,32.879999854
146400,1773.89,32.879989747
146500,1775.00,32.879979655
146600,1776.55,32.879969576
146700,1777.56,32.879959510
146800,1778.57,32.879949459
146900,1779.58,32.879939421
147000,1780.59,32.879929397
147100,1781.60,32.879919386
147200,1782.97,32.879909389
147300,1784.62,32.879899405
147400,1786.26,32.879889436
147500,1787.90,32.879879479
147600,1789.50,32.879869536
147700,1790.52,32.879859607
147800,1791.54,32.879849691
147900,1792.93,32.879839788
148000,1794.16,32.879829899
148100,1795.58,32.879820023
148200,1796.76,32.879810161
148300,1798.18,32.879800312
148400,1799.82,32.879790476
148500,1801.45,32.879780653
148600,1803.06,32.879770843
148700,1804.68,32.879761047
148800,1806.29,32.879751264
148900,1807.67,32.879741494
149000,1808.67,32.879731737
149100,1809.67,32.879721993
149200,1810.68,32.879712263
149300,1811.69,32.879702545
149400,1812.69,32.879692840
149500,1814.18,32.879683149
149600,1815.83,32.879673470
149700,1817.48,32.879663804
149800,1819.13,32.879654151
149900,1820.28,32.879644511
150000,1821.29,32.879634884
150100,1822.79,32.879625270
150200,1824.43,32.879615668
150300,1826.06,32.879606079
150400,1827.70,32.879596503
150500,1829.18,32.879586940
150600,1830.20,32.879577390
150700,1831.21,32.879567852
150800,1832.23,32.879558326
150900,1833.24,32.879548814
151000,1834.25,32.879539314
151100,1835.26,32.879529826
151200,1836.28,32.879520351
151300,1837.30,32.879510889
151400,1838.30,32.879501439
151500,1839.31,32.879492002
151600,1840.93,32.879482577
151700,1842.58,32.879473164
151800,1844.25,32.879463764
151900,1845.91,32.879454376
152000,1847.57,32.879445001
152100,1849.22,32.879435638
152200,1850.88,32.879426287
152300,1852.52,32.879416949
152400,1854.13,32.879407622
152500,1855.75,32.879398308
152600,1857.38,32.879389007
152700,1859.01,32.879379717
152800,1860.65,32.879370440
152900,1862.31,32.879361174
153000,1863.97,32.879351921
153100,1865.60,32.879342680
153200,1866.67,32.879333451
153300,1867.68,32.879324234
153400,1868.70,32.879315029
153500,1870.10,32.879305836
153600,1871.60,32.879296655
153700,1872.63,32.879287486
153800,1873.63,32.879278329
153900,1874.64,32.879269183
154000,1875.64,32.879260050
154100,1876.68,32.879250928
154200,1877.73,32.879241819
154300,1879.32,32.879232721
154400,1880.94,32.879223635
154500,1882.07,32.879214560
154600,1883.46,32.879205498
154700,1885.10,32.879196447
154800,1886.74,32.879187408
154900,1888.39,32.879178380
155000,1890.03,32.879169364
155100,1891.59,32.879160360
155200,1892.71,32.879151367
155300,1894.35,32.879142386
155400,1895.99,32.879133417
155500,1897.62,32.879124459
155600,1899.25,32.879115512
155700,1900.81,32.879106577
155800,1901.84,32.879097654
155900,1902.85,32.879088742
156000,1903.86,32.879079841
156100,1904.87,32.879070952
156200,1905.88,32.879062074
156300,1906.89,32.879053208
156400,1907.90,32.879044353
156500,1908.91,32.879035509
156600,1910.14,32.879026676
156700,1911.78,32.879017855
156800,1913.40,32.879009045
156900,1915.02,32.879000246
157000,1916.63,32.878991459
157100,1917.77,32.878982682
157200,1918.81,32.878973917
157300,1919.86,32.878965163
157400,1920.92,32.878956420
157500,1921.97,32.878947688
157600,1923.12,32.878938967
157700,1924.25,32.878930258
157800,1925.40,32.878921559
157900,1927.01,32.878912871
158000,1928.66,32.878904195
158100,1930.30,32.878895529
158200,1931.95,32.878886874
158300,1933.59,32.878878230
158400,1935.24,32.878869598
158500,1936.88,32.878860976
158600,1938.54,32.878852365
158700,1940.18,32.878843764
158800,1941.82,32.878835175
158900,1943.45,32.878826596
159000,1945.06,32.878818028
159100,1946.67,32.878809471
159200,1948.28,32.878800925
159300,1949.89,32.878792390
159400,1951.50,32.878783865
159500,1953.11,32.878775350
159600,1954.73,32.878766847
159700,1956.35,32.878758354
159800,1958.00,32.878749872
159900,1959.65,32.878741400
160000,1961.30,32.878732939
160100,1962.94,32.878724489
160200,1964.59,32.878716049
160300,1966.24,32.878707620
160400,1967.86,32.878699201
160500,1969.51,32.878690792
160600,1970.91,32.878682394
160700,1971.92,32.878674007
160800,1972.93,32.878665630
160900,1973.93,32.878657263
161000,1974.93,32.878648907
161100,1975.94,32.878640561
161200,1976.95,32.878632226
161300,1977.96,32.878623901
161400,1978.97,32.878615586
161500,1979.98,32.878607281
161600,1980.99,32.878598987
161700,1982.00,32.878590703
161800,1983.01,32.878582429
161900,1984.01,32.878574166
162000,1985.54,32.878565912
162100,1987.17,32.878557669
162200,1988.80,32.878549436
162300,1990.42,32.878541213
162400,1992.06,32.878533001
162500,1993.71,32.878524798
162600,1995.23,32.878516606
162700,1996.84,32.878508423
162800,1998.46,32.878500251
162900,2000.09,32.878492088
163000,2001.71,32.878483936
163100,2003.34,32.878475794
163200,2004.60,32.878467661
163300,2006.08,32.878459539
163400,2007.73,32.878451426
163500,2009.37,32.878443324
163600,2011.00,32.878435231
163700,2012.65,32.878427148
163800,2014.29,32.878419075
163900,2015.93,32.878411012
164000,2017.56,32.878402959
164100,2019.05,32.878394916
164200,2020.69,32.878386882
164300,2022.34,32.878378858
164400,2023.98,32.878370844
164500,2025.63,32.878362840
164600,2027.27,32.878354846
164700,2028.55,32.878346861
164800,2029.56,32.878338885
164900,2031.20,32.878330920
165000,2032.84,32.878322964
165100,2034.20,32.878315018
165200,2035.85,32.878307081
165300,2037.79,32.878299154
165400,2039.43,32.878291237
165500,2041.08,32.878283329
165600,2042.71,32.878275431
165700,2044.35,32.878267542
165800,2045.99,32.878259663
165900,2047.65,32.878251793
166000,2049.30,32.878243933
166100,2050.96,32.878236082
166200,2052.62,32.878228241
166300,2054.28,32.878220409
166400,2055.94,32.878212586
166500,2057.46,32.878204773
166600,2058.47,32.878196969
166700,2059.48,32.878189175
166800,2060.48,32.878181390
166900,2061.49,32.878173614
167000,2062.49,32.878165848
167100,2063.50,32.878158091
167200,2064.51,32.878150343
167300,2065.52,32.878142604
167400,2066.54,32.878134875
167500,2068.12,32.878127155
167600,2069.78,32.878119444
167700,2071.43,32.878111742
167800,2073.07,32.878104050
167900,2074.72,32.878096367
168000,2076.36,32.878088692
168100,2077.53,32.878081027
168200,2078.54,32.878073372
168300,2079.55,32.878065725
168400,2080.56,32.878058087
168500,2081.58,32.878050458
168600,2082.58,32.878042839
168700,2083.59,32.878035228
168800,2084.59,32.878027626
168900,2085.60,32.878020034
169000,2086.61,32.878012450
169100,2087.76,32.878004876
169200,2089.41,32.877997310
169300,2091.08,32.877989753
169400,2092.74,32.877982205
169500,2094.16,32.877974666
169600,2095.17,32.877967136
169700,2096.47,32.877959615
169800,2098.01,32.877952103
169900,2099.65,32.877944600
170000,2101.28,32.877937105
170100,2102.91,32.877929619
170200,2104.57,32.877922142
170300,2106.23,32.877914674
170400,2107.90,32.877907214
170500,2109.10,32.877899764
170600,2110.11,32.877892322
170700,2111.11,32.877884889
170800,2112.11,32.877877464
170900,2113.12,32.877870048
171000,2114.13,32.877862641
171100,2115.14,32.877855242
171200,2116.16,32.877847852
171300,2117.17,32.877840471
171400,2118.18,32.877833099
171500,2119.20,32.877825735
171600,2120.44,32.877818379
171700,2122.07,32.877811032
171800,2123.71,32.877803694
171900,2125.34,32.877796364
172000,2126.97,32.877789043
172100,2128.60,32.877781730
172200,2130.23,32.877774426
172300,2131.87,32.877767130
172400,2133.50,32.877759842
172500,2135.14,32.877752564
172600,2136.31,32.877745293
172700,2137.32,32.877738031
172800,2138.32,32.877730777
172900,2139.33,32.877723532
173000,2140.98,32.877716295
173100,2142.63,32.877709067
173200,2144.25,32.877701847
173300,2145.86,32.877694635
173400,2147.51,32.877687431
173500,2149.16,32.877680236
173600,2150.81,32.877673049
173700,2152.12,32.877665871
173800,2153.14,32.877658700
173900,2154.18,32.877651538
174000,2155.83,32.877644384
174100,2157.48,32.877637238
174200,2159.11,32.877630101
174300,2160.56,32.877622972
174400,2161.57,32.877615851
174500,2162.57,32.877608738
174600,2163.57,32.877601633
174700,2164.57,32.877594536
174800,2165.57,32.877587448
174900,2167.06,32.877580367
175000,2168.72,32.877573295
175100,2170.38,32.877566231
175200,2172.04,32.877559174
175300,2173.70,32.877552126
175400,2175.35,32.877545086
175500,2177.00,32.877538054
175600,2178.66,32.877531030
175700,2180.31,32.877524014
175800,2181.54,32.877517006
175900,2182.93,32.877510005
176000,2184.42,32.877503013
176100,2186.03,32.877496029
176200,2187.66,32.877489053
176300,2189.28,32.877482084
176400,2190.61,32.877475124
176500,2191.62,32.877468171
176600,2192.63,32.877461226
176700,2193.90,32.877454290
176800,2195.56,32.877447360
176900,2197.05,32.877440439
177000,2198.71,32.877433526
177100,2200.27,32.877426620
177200,2201.34,32.877419723
177300,2202.35,32.877412833
177400,2203.35,32.877405950
177500,2204.40,32.877399076
177600,2206.05,32.877392209
177700,2207.68,32.877385350
177800,2209.31,32.877378499
177900,2210.64,32.877371655
178000,2212.02,32.877364819
178100,2213.54,32.877357991
178200,2215.20,32.877351170
178300,2216.86,32.877344358
178400,2218.45,32.877337552
178500,2220.11,32.877330755
178600,2221.77,32.877323965
178700,2223.42,32.877317182
178800,2225.08,32.877310407
178900,2226.74,32.877303640
179000,2228.40,32.877296880
179100,2230.03,32.877290128
179200,2231.69,32.877283383
179300,2233.36,32.877276646
179400,2235.02,32.877269917
179500,2236.69,32.877263195
179600,2238.35,32.877256480
179700,2239.99,32.877249773
179800,2241.63,32.877243073
179900,2243.26,32.877236381
180000,2244.90,32.877229696
180100,2246.54,32.877223019
180200,2248.18,32.877216349
180300,2249.82,32.877209686
180400,2251.46,32.877203031
180500,2253.08,32.877196383
180600,2254.73,32.877189743
180700,2256.39,32.877183110
180800,2258.04,32.877176484
180900,2259.70,32.877169866
181000,2260.78,32.877163254
181100,2261.79,32.877156651
181200,2262.80,32.877150054
181300,2263.81,32.877143465
181400,2265.41,32.877136883
181500,2267.00,32.877130308
181600,2268.00,32.877123741
181700,2269.00,32.877117180
181800,2270.02,32.877110627
181900,2271.03,32.877104082
182000,2272.04,32.877097543
182100,2273.05,32.877091011
182200,2274.06,32.877084487
182300,2275.07,32.877077970
182400,2276.08,32.877071460
182500,2277.10,32.877064957
182600,2278.11,32.877058461
182700,2279.12,32.877051973
182800,2280.13,32.877045491
182900,2281.14,32.877039017
183000,2282.15,32.877032549
183100,2283.16,32.877026089
183200,2284.16,32.877019636
183300,2285.16,32.877013190
183400,2286.17,32.877006750
183500,2287.17,32.877000318
183600,2288.17,32.876993893
183700,2289.17,32.876987475
183800,2290.18,32.876981064
183900,2291.18,32.876974660
184000,2292.18,32.876968262
184100,2293.18,32.876961872
184200,2294.19,32.876955489
184300,2295.19,32.876949112
184400,2296.24,32.876942743
184500,2297.88,32.876936380
184600,2299.51,32.876930025
184700,2301.14,32.876923676
184800,2302.76,32.876917334
184900,2303.83,32.876910999
185000,2305.36,32.876904670
185100,2307.01,32.876898349
185200,2308.65,32.876892034
185300,2310.23,32.876885727
185400,2311.23,32.876879426
185500,2312.24,32.876873131
185600,2313.24,32.876866844
185700,2314.25,32.876860563
185800,2315.26,32.876854290
185900,2316.28,32.876848023
186000,2317.36,32.876841762
186100,2319.03,32.876835509
186200,2320.68,32.876829262
186300,2322.32,32.876823021
186400,2323.97,32.876816788
186500,2325.60,32.876810561
186600,2327.23,32.876804341
186700,2328.81,32.876798127
186800,2329.81,32.876791921
186900,2330.82,32.876785720
187000,2331.82,32.876779527
187100,2332.82,32.876773340
187200,2333.83,32.876767159
187300,2334.83,32.876760986
187400,2335.83,32.876754819
187500,2336.84,32.876748658
187600,2337.84,32.876742504
187700,2338.85,32.876736357
187800,2339.85,32.876730216
187900,2340.85,32.876724081
188000,2341.85,32.876717953
188100,2342.86,32.876711832
188200,2343.90,32.876705717
188300,2345.18,32.876699609
188400,2346.82,32.876693507
188500,2348.46,32.876687412
188600,2349.60,32.876681323
188700,2350.80,32.876675240
188800,2352.44,32.876669164
188900,2354.07,32.876663095
189000,2355.12,32.876657032
189100,2356.12,32.876650975
189200,2357.13,32.876644925
189300,2358.70,32.876638881
189400,2360.33,32.876632843
189500,2361.99,32.876626812
189600,2363.48,32.876620787
189700,2364.51,32.876614769
189800,2365.91,32.876608756
189900,2367.56,32.876602751
190000,2369.23,32.876596751
190100,2370.79,32.876590758
190200,2372.22,32.876584771
190300,2373.87,32.876578791
190400,2375.52,32.876572816
190500,2376.79,32.876566848
190600,2378.43,32.876560886
190700,2380.06,32.876554931
190800,2381.70,32.876548982
190900,2382.85,32.876543039
191000,2384.32,32.876537102
191100,2385.94,32.876531171
191200,2387.32,32.876525247
191300,2388.94,32.876519329
191400,2390.56,32.876513417
191500,2392.01,32.876507511
191600,2393.02,32.876501611
191700,2394.03,32.876495718
191800,2395.04,32.876489830
191900,2396.06,32.876483949
192000,2397.07,32.876478074
192100,2398.08,32.876472205
192200,2399.22,32.876466342
192300,2400.87,32.876460485
192400,2402.52,32.876454635
192500,2404.17,32.876448790
192600,2405.82,32.876442951
192700,2407.47,32.876437119
192800,2409.11,32.876431292
192900,2410.77,32.876425472
193000,2412.41,32.876419658
193100,2414.05,32.876413849
193200,2415.70,32.876408047
193300,2417.16,32.876402251
193400,2418.16,32.876396460
193500,2419.16,32.876390676
193600,2420.16,32.876384898
193700,2421.16,32.876379125
193800,2422.16,32.876373359
193900,2423.16,32.876367598
194000,2424.17,32.876361844
194100,2425.17,32.876356095
194200,2426.18,32.876350352
194300,2427.18,32.876344615
194400,2428.18,32.876338884
194500,2429.19,32.876333159
194600,2430.19,32.876327440
194700,2431.19,32.876321727
194800,2432.20,32.876316020
194900,2433.20,32.876310318
195000,2434.20,32.876304622
195100,2435.58,32.876298933
195200,2436.58,32.876293249
195300,2437.59,32.876287570
195400,2439.15,32.876281898
195500,2440.52,32.876276231
195600,2441.52,32.876270571
195700,2442.62,32.876264916
195800,2444.26,32.876259266
195900,2445.91,32.876253623
196000,2447.56,32.876247985
196100,2449.02,32.876242353
196200,2450.19,32.876236727
196300,2451.82,32.876231107
196400,2453.45,32.876225492
196500,2455.08,32.876219883
196600,2456.72,32.876214280
196700,2458.35,32.876208682
196800,2459.98,32.876203090
196900,2461.61,32.876197504
197000,2463.25,32.876191923
197100,2464.89,32.876186348
197200,2466.54,32.876180779
197300,2467.90,32.876175215
197400,2469.11,32.876169657
197500,2470.73,32.876164105
197600,2472.35,32.876158558
197700,2473.97,32.876153017
197800,2475.03,32.876147481
197900,2476.03,32.876141952
198000,2477.03,32.876136427
198100,2478.03,32.876130908
198200,2479.04,32.876125395
198300,2480.05,32.876119888
198400,2481.05,32.876114385
198500,2482.68,32.876108889
198600,2484.32,32.876103398
198700,2485.97,32.876097912
198800,2487.60,32.876092432
198900,2489.24,32.876086958
199000,2490.88,32.876081489
199100,2492.53,32.876076026
199200,2493.62,32.876070568
199300,2494.64,32.876065115
199400,2495.65,32.876059668
199500,2496.66,32.876054226
199600,2497.67,32.876048790
199700,2498.68,32.876043360
199800,2499.69,32.876037934
199900,2500.71,32.876032515
200000,2501.72,32.876027100
200100,2502.81,32.876021691
200200,2503.82,32.876016288
200300,2505.11,32.876010889
200400,2506.75,32.876005497
200500,2508.07,32.876000109
200600,2509.71,32.875994727
200700,2511.36,32.875989351
200800,2513.00,32.875983979
200900,2514.63,32.875978613
201000,2516.26,32.875973253
201100,2517.53,32.875967897
201200,2518.54,32.875962547
201300,2519.54,32.875957203
201400,2520.55,32.875951863
201500,2521.74,32.875946529
201600,2523.37,32.875941200
201700,2524.41,32.875935877
201800,2525.42,32.875930559
201900,2526.42,32.875925246
202000,2527.43,32.875919938
202100,2528.86,32.875914636
202200,2530.25,32.875909339
202300,2531.89,32.875904047
202400,2533.54,32.875898760
202500,2534.65,32.875893478
202600,2535.67,32.875888202
202700,2536.68,32.875882931
202800,2537.70,32.875877665
202900,2538.71,32.875872404
203000,2539.72,32.875867149
203100,2540.92,32.875861899
203200,2542.47,32.875856653
203300,2543.94,32.875851413
203400,2545.58,32.875846179
203500,2547.23,32.875840949
203600,2548.62,32.875835724
203700,2550.25,32.875830505
203800,2551.87,32.875825291
203900,2553.50,32.875820081
204000,2555.13,32.875814877
204100,2556.75,32.875809678
204200,2558.36,32.875804484
204300,2559.98,32.875799296
204400,2561.60,32.875794112
204500,2563.24,32.875788933
204600,2564.88,32.875783760
204700,2566.52,32.875778591
204800,2568.17,32.875773427
204900,2569.81,32.875768269
205000,2571.46,32.875763116
205100,2573.10,32.875757967
205200,2574.75,32.875752824
205300,2576.41,32.875747685
205400,2578.07,32.875742552
205500,2579.74,32.875737424
205600,2581.37,32.875732300
205700,2582.99,32.875727182
205800,2584.62,32.875722068
205900,2586.25,32.875716960
