3.012500000000000000e+01 2.629999923706054688e+01
2.697500038146972656e+01 2.429999923706054688e+01
2.820000076293945312e+01 2.387500000000000000e+01
2.712500000000000000e+01 2.525000000000000000e+01
2.650000000000000000e+01 2.317499923706054688e+01
2.675000000000000000e+01 2.302499961853027344e+01
2.812500000000000000e+01 2.482500076293945312e+01
2.497500038146972656e+01 2.162500000000000000e+01
2.845000076293945312e+01 2.414999961853027344e+01
2.800000000000000000e+01 2.500000000000000000e+01
2.882500076293945312e+01 2.400000000000000000e+01
2.779999923706054688e+01 2.539999961853027344e+01
2.414999961853027344e+01 2.122500038146972656e+01
2.479999923706054688e+01 2.277499961853027344e+01
2.714999961853027344e+01 2.407500076293945312e+01
2.767499923706054688e+01 2.362500000000000000e+01
2.752499961853027344e+01 2.420000076293945312e+01
2.829999923706054688e+01 2.410000038146972656e+01
2.760000038146972656e+01 2.457500076293945312e+01
2.642499923706054688e+01 2.297500038146972656e+01
2.707500076293945312e+01 2.275000000000000000e+01
2.657500076293945312e+01 2.407500076293945312e+01
2.704999923706054688e+01 2.420000076293945312e+01
2.587500000000000000e+01 2.252499961853027344e+01
2.575000000000000000e+01 2.267499923706054688e+01
2.917499923706054688e+01 2.547500038146972656e+01
2.787500000000000000e+01 2.432500076293945312e+01
2.932500076293945312e+01 2.502499961853027344e+01
2.852499961853027344e+01 2.392499923706054688e+01
2.642499923706054688e+01 2.325000000000000000e+01
2.627499961853027344e+01 2.352499961853027344e+01
2.695000076293945312e+01 2.295000076293945312e+01
2.485000038146972656e+01 2.212500000000000000e+01
2.710000038146972656e+01 2.425000000000000000e+01
2.725000000000000000e+01 2.437500000000000000e+01
2.772500038146972656e+01 2.302499961853027344e+01
2.700000000000000000e+01 2.404999923706054688e+01
2.612500000000000000e+01 2.357500076293945312e+01
2.825000000000000000e+01 2.447500038146972656e+01
2.854999923706054688e+01 2.547500038146972656e+01
2.382500076293945312e+01 2.127499961853027344e+01
2.622500038146972656e+01 2.329999923706054688e+01
2.817499923706054688e+01 2.385000038146972656e+01
2.904999923706054688e+01 2.545000076293945312e+01
2.442499923706054688e+01 2.204999923706054688e+01
2.642499923706054688e+01 2.410000038146972656e+01
2.554999923706054688e+01 2.200000000000000000e+01
2.867499923706054688e+01 2.510000038146972656e+01
2.504999923706054688e+01 2.270000076293945312e+01
2.954999923706054688e+01 2.575000000000000000e+01
2.732500076293945312e+01 2.460000038146972656e+01
2.864999961853027344e+01 2.487500000000000000e+01
2.770000076293945312e+01 2.479999923706054688e+01
2.875000000000000000e+01 2.564999961853027344e+01
2.717499923706054688e+01 2.222500038146972656e+01
2.454999923706054688e+01 2.185000038146972656e+01
2.760000038146972656e+01 2.462500000000000000e+01
2.502499961853027344e+01 2.227499961853027344e+01
2.589999961853027344e+01 2.272500038146972656e+01
2.742499923706054688e+01 2.345000076293945312e+01
2.452499961853027344e+01 2.222500038146972656e+01
2.495000076293945312e+01 2.232500076293945312e+01
2.617499923706054688e+01 2.304999923706054688e+01
2.947500038146972656e+01 2.500000000000000000e+01
2.695000076293945312e+01 2.364999961853027344e+01
2.727499961853027344e+01 2.464999961853027344e+01
2.607500076293945312e+01 2.252499961853027344e+01
2.777499961853027344e+01 2.445000076293945312e+01
2.860000038146972656e+01 2.412500000000000000e+01
2.832500076293945312e+01 2.387500000000000000e+01
2.670000076293945312e+01 2.310000038146972656e+01
2.807500076293945312e+01 2.450000000000000000e+01
2.539999961853027344e+01 2.204999923706054688e+01
2.595000076293945312e+01 2.182500076293945312e+01
2.650000000000000000e+01 2.367499923706054688e+01
2.389999961853027344e+01 2.185000038146972656e+01
2.692499923706054688e+01 2.470000076293945312e+01
2.622500038146972656e+01 2.302499961853027344e+01
2.682500076293945312e+01 2.437500000000000000e+01
2.572500038146972656e+01 2.189999961853027344e+01
2.817499923706054688e+01 2.502499961853027344e+01
2.685000038146972656e+01 2.292499923706054688e+01
